id,amount_requested,amount_funded_by_investor,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,open_credit_lines,revolving_credit_balance,inquiries_in_last_six_mths,employment_length
103951,6000,6000,0.14,60,medical,0.24,RENT,2400,11,6069,4,9
72766,10000,10000,0.16,36,debt_consolidation,0.13,MORTGAGE,4458.33,7,6413,1,1
4843,10000,9950,0.09,36,debt_consolidation,0.14,RENT,3125,5,417,2,1
101907,12000,3639.28,0.13,36,debt_consolidation,0.13,RENT,3000,15,8480,4,6
40756,9600,9600,0.15,36,credit_card,0.02,RENT,5833.33,7,5879,1,7
27030,17800,17775,0.22,60,debt_consolidation,0.06,RENT,7000,9,6708,0,6
69983,2000,2000,0.08,36,major_purchase,0.25,MORTGAGE,4333.33,10,2792,4,10
100440,18825,18825,0.21,60,debt_consolidation,0.19,RENT,4583.33,8,17292,2,10
21657,3000,2509.17,0.13,36,house,0.12,RENT,2571.42,2,0,3,6
78336,2000,2000,0.13,36,debt_consolidation,0.19,RENT,2916.67,7,4376,0,10
83749,9000,9000,0.18,36,debt_consolidation,0.14,RENT,4583.33,14,21175,1,5
96051,5750,5750,0.13,36,credit_card,0.24,RENT,1675,18,8035,0,4
55598,21725,21725,0.19,60,debt_consolidation,0.22,OWN,3629.58,7,19685,0,10
92347,20000,20000,0.08,36,debt_consolidation,0.33,RENT,8666.67,9,33067,0,3
34650,15350,15325,0.13,60,debt_consolidation,0.29,MORTGAGE,3200,6,9946,1,10
63101,8400,8400,0.14,36,debt_consolidation,0.12,RENT,3333.33,11,2060,0,1
29797,4500,4500,0.07,36,credit_card,0.28,RENT,2700,13,9341,0,4
58924,9950,9950,0.15,36,wedding,0.08,RENT,2833.33,7,4904,2,n/a
42772,15000,15000,0.08,36,debt_consolidation,0.21,MORTGAGE,2583.33,10,9608,0,3
8626,10000,9850,0.11,36,other,0.19,MORTGAGE,9150,16,43256,2,10
20234,12000,10400,0.18,60,car,0.12,RENT,5600,7,2409,1,3
1677,8000,3862.32,0.12,36,other,0.13,MORTGAGE,12500,10,93265,1,10
35161,3000,3000,0.06,36,debt_consolidation,0.11,MORTGAGE,7500,13,10585,0,n/a
64339,15000,15000,0.14,36,debt_consolidation,0.27,MORTGAGE,7500,13,27872,0,10
100635,12700,12700,0.18,36,debt_consolidation,0.24,MORTGAGE,3333.33,14,9655,3,n/a
23566,16000,15745.73,0.11,60,debt_consolidation,0.1,RENT,2958.33,6,8943,2,1
60832,7200,7200,0.08,36,debt_consolidation,0.22,RENT,4300,7,33189,0,10
29595,30000,30000,0.2,60,debt_consolidation,0.1,MORTGAGE,12500,10,43491,3,5
48620,20125,20125,0.15,36,debt_consolidation,0.18,MORTGAGE,10353.33,11,23698,1,7
40753,12000,12000,0.15,36,credit_card,0.16,OWN,2516.67,9,2174,2,5
9820,5000,4950,0.11,60,home_improvement,0.11,MORTGAGE,5200,6,1941,1,5
7606,8000,7989.96,0.11,36,other,0.05,MORTGAGE,13389.15,6,7351,1,3
32191,3600,3600,0.07,36,credit_card,0.09,RENT,2000,17,1710,0,1
3414,8800,8350,0.1,36,wedding,0.05,MORTGAGE,5479,5,6055,0,6
51742,18000,17925,0.19,60,debt_consolidation,0.21,RENT,6867.92,13,19446,0,10
98167,20000,20000,0.24,60,debt_consolidation,0.19,MORTGAGE,6266.67,25,10784,3,10
31654,4350,4350,0.06,36,house,0.03,OWN,2600,5,866,0,1
26652,12000,11975,0.11,60,home_improvement,0.04,MORTGAGE,3416.67,10,6935,0,1
54076,5400,5400,0.14,36,debt_consolidation,0.15,RENT,1666.67,6,2533,0,4
19695,12000,11950,0.13,60,debt_consolidation,0.23,RENT,5000,19,9002,0,n/a
62644,12000,12000,0.18,36,debt_consolidation,0.24,OWN,3333.33,12,16984,0,10
53454,6700,6700,0.08,36,credit_card,0.22,RENT,2708.33,10,6627,0,2
40692,3750,3750,0.12,36,debt_consolidation,0.17,RENT,1650,6,8101,0,4
55177,8000,8000,0.14,36,other,0.24,RENT,2791.67,5,27151,0,1
24187,4500,4500,0.11,36,other,0.09,RENT,3500,5,7247,0,2
20979,6000,5975,0.17,60,small_business,0.07,MORTGAGE,2500,5,5087,0,8
81254,19400,19400,0.23,60,credit_card,0.09,MORTGAGE,6000,5,28921,0,10
13413,25000,15600,0.18,60,small_business,0.2,RENT,5416.67,13,24810,0,10
34871,8800,8800,0.14,36,debt_consolidation,0.1,RENT,3833.33,4,8130,1,4
44681,4800,4800,0.14,36,medical,0.07,RENT,5833.33,9,170,2,1
73773,5175,5175,0.18,36,credit_card,0.23,RENT,1500,9,8577,1,5
12248,10000,9999.36,0.11,60,home_improvement,0.04,MORTGAGE,8750,7,0,1,2
83704,12000,12000,0.11,36,other,0.08,RENT,6666.67,11,4428,2,9
43610,5000,5000,0.08,36,other,0.11,RENT,1666.67,4,7968,0,10
43017,33600,33600,0.17,60,debt_consolidation,0.15,RENT,5416.67,5,20514,1,8
80198,10000,10000,0.13,36,debt_consolidation,0.29,MORTGAGE,8750,13,11125,2,1
91989,12000,11975,0.16,36,other,0.14,MORTGAGE,8541.67,5,5890,3,10
87119,4000,4000,0.14,36,renewable_energy,0.23,RENT,1666.67,7,278,0,3
66132,20000,20000,0.16,36,credit_card,0.13,RENT,5000,10,17981,1,3
73203,12000,12000,0.14,36,debt_consolidation,0.19,RENT,6166.67,13,6499,0,6
76842,17500,17500,0.21,60,home_improvement,0.02,RENT,4166.67,7,3377,3,10
41741,10000,10000,0.12,36,credit_card,0.21,OWN,3333.33,8,7579,0,1
8127,3000,3000,0.14,36,moving,0.1,RENT,9166.67,15,22698,2,6
4750,5600,5592.37,0.09,36,credit_card,0.08,MORTGAGE,3250,9,2639,1,5
93711,10000,10000,0.16,36,debt_consolidation,0.13,RENT,5000,16,11286,1,1
28368,5000,5000,0.08,36,debt_consolidation,0.23,MORTGAGE,3000,9,3388,2,10
66425,16000,16000,0.21,60,small_business,0.26,MORTGAGE,5000,14,10881,0,5
13652,4800,4800,0.11,36,other,0.23,RENT,1750,6,11234,0,5
66166,24925,24925,0.19,60,debt_consolidation,0.09,MORTGAGE,5250,7,15288,0,10
73128,4825,4825,0.12,36,debt_consolidation,0.05,MORTGAGE,5416.67,8,6883,0,8
42032,18750,18750,0.18,60,debt_consolidation,0.13,MORTGAGE,4833.33,13,11232,2,10
101034,5000,5000,0.15,36,home_improvement,0.21,MORTGAGE,4166.67,18,12929,3,10
102595,7500,224.99,0.13,36,other,0.01,MORTGAGE,8750,3,3607,4,6
12429,10000,10000,0.17,60,debt_consolidation,0.13,RENT,4417,9,6630,2,3
36084,5300,5300,0.08,36,debt_consolidation,0.1,RENT,1945,3,5360,0,8
3219,5000,5000,0.1,36,educational,0.12,MORTGAGE,9166.67,16,23658,2,10
15120,25000,15051.09,0.13,60,debt_consolidation,0.2,MORTGAGE,6666.67,11,33084,0,10
3246,9250,9200,0.12,36,debt_consolidation,0.16,MORTGAGE,5416.67,14,10111,6,6
14851,19000,18725,0.11,60,home_improvement,0.06,MORTGAGE,7500,12,1142,1,8
45929,2000,2000,0.06,36,debt_consolidation,0.08,RENT,5833.33,7,2031,0,1
62740,7200,7200,0.2,60,other,0.15,RENT,5166.67,10,14585,3,3
70648,8000,8000,0.14,36,debt_consolidation,0.2,MORTGAGE,5292,13,8903,1,n/a
33500,13000,12875,0.12,36,debt_consolidation,0.16,RENT,6932.92,21,27852,0,9
55755,8000,8000,0.16,36,wedding,0.03,MORTGAGE,4250,5,4454,2,10
3158,14000,13675,0.1,36,debt_consolidation,0.13,MORTGAGE,9083.33,21,46017,3,10
40127,1400,1400,0.13,36,other,0.06,OWN,4583.33,3,1029,0,1
77444,9500,9500,0.09,36,debt_consolidation,0.28,OWN,5000,4,18393,1,6
74186,12700,12700,0.11,36,debt_consolidation,0.11,OWN,3333.33,6,8948,0,1
45644,10000,10000,0.1,36,debt_consolidation,0.18,RENT,2916.67,6,5670,1,10
2868,6000,5691.36,0.12,36,major_purchase,0.12,RENT,2917,4,1003,2,1
28280,5200,5200,0.14,36,debt_consolidation,0.23,MORTGAGE,5000,17,28118,2,5
50921,9000,8975,0.16,36,debt_consolidation,0.11,RENT,3750,7,6599,1,10
2425,12000,11854.04,0.15,36,debt_consolidation,0.05,RENT,4500,3,7956,0,10
1337,6600,3800,0.09,36,other,0.02,OWN,2667,16,4889,1,1
56391,10000,10000,0.14,36,debt_consolidation,0.09,MORTGAGE,6458.33,13,7200,0,9
27919,1800,1800,0.11,36,debt_consolidation,0.17,MORTGAGE,4250,11,26267,0,10
78789,19000,19000,0.19,60,home_improvement,0.17,OWN,4000,7,5246,2,10
85290,24000,24000,0.2,60,debt_consolidation,0.09,MORTGAGE,5833.33,9,23006,0,10
63588,11500,11475,0.11,36,debt_consolidation,0.23,OWN,2833.33,8,17324,0,n/a
47887,12100,12100,0.14,36,debt_consolidation,0.13,RENT,5000,8,12026,0,4
28055,12000,12000,0.18,60,debt_consolidation,0.23,RENT,3916.67,8,8860,0,1
44231,12000,12000,0.15,36,debt_consolidation,0.11,MORTGAGE,4416.67,18,13194,2,3
88584,10000,10000,0.2,36,other,0.28,MORTGAGE,2916.67,14,11506,0,10
61697,8875,8875,0.15,36,debt_consolidation,0.3,RENT,2291.67,11,11798,1,2
64440,10625,10625,0.18,36,debt_consolidation,0.22,OWN,2633.33,9,12156,0,1
3320,12000,3725,0.14,36,credit_card,0.07,MORTGAGE,3750,6,13018,3,1
95536,10000,10000,0.17,36,debt_consolidation,0.29,MORTGAGE,3500,11,9059,1,7
98428,12000,12000,0.2,36,credit_card,0.29,RENT,3980.33,12,19234,2,5
26457,14000,12225,0.12,60,debt_consolidation,0.14,MORTGAGE,4583.33,9,3539,0,3
43465,16000,15975,0.18,60,debt_consolidation,0.12,MORTGAGE,2666.67,12,18008,1,1
53930,10000,10000,0.16,36,debt_consolidation,0.21,RENT,5541.67,14,10443,1,9
92051,3625,3625,0.16,36,small_business,0.22,MORTGAGE,6666.67,12,3226,5,2
78391,8400,8400,0.12,36,debt_consolidation,0.22,RENT,3333.33,7,5500,0,4
1766,1600,1334.54,0.15,36,major_purchase,0.14,RENT,2000,5,9603,1,1
82223,3600,3600,0.16,36,debt_consolidation,0.25,OWN,3666.67,16,11927,3,10
19226,14000,14000,0.18,36,credit_card,0.09,RENT,7916.67,3,13522,0,1
63697,15675,15675,0.06,36,small_business,0.09,MORTGAGE,4166.67,9,13020,1,7
2947,6000,5546.81,0.12,36,other,0.19,RENT,7250,6,42987,1,10
91702,10000,10000,0.09,36,home_improvement,0.11,MORTGAGE,6666.67,15,14593,1,6
50924,29000,29000,0.08,36,debt_consolidation,0.19,MORTGAGE,9166.67,18,75212,1,1
35615,4800,4800,0.12,36,debt_consolidation,0.18,MORTGAGE,4500,9,30895,0,10
6084,5000,4900,0.09,36,educational,0.13,OWN,4166.67,5,4676,0,3
3862,7000,6894.01,0.13,36,debt_consolidation,0.07,MORTGAGE,5000,7,11391,1,5
49409,20000,19975,0.16,60,debt_consolidation,0.24,MORTGAGE,7416.67,11,14944,1,3
89809,9000,9000,0.12,36,debt_consolidation,0.1,RENT,11666.67,8,9490,1,1
33275,4400,4400,0.12,36,small_business,0.19,RENT,2000,9,2411,3,5
36803,3000,3000,0.12,36,major_purchase,0.17,RENT,3083.33,4,413,0,2
61587,6250,6250,0.14,36,credit_card,0.2,MORTGAGE,1750,10,7845,0,4
32249,14000,14000,0.06,36,debt_consolidation,0.09,MORTGAGE,8733.33,11,15108,0,6
39908,30000,30000,0.14,36,debt_consolidation,0.09,MORTGAGE,9166.67,10,28967,0,10
33029,19600,19600,0.12,60,debt_consolidation,0.23,RENT,4166.67,9,14783,2,1
7603,1600,1600,0.13,36,debt_consolidation,0.19,MORTGAGE,3459,9,6281,3,10
57519,8000,8000,0.14,36,major_purchase,0.18,OWN,7500,13,5987,0,1
102277,2500,2125,0.13,36,debt_consolidation,0.22,MORTGAGE,3750,21,4744,9,7
64419,16075,16075,0.16,36,debt_consolidation,0.18,MORTGAGE,4125,7,15781,1,2
5651,4900,4888.24,0.14,36,debt_consolidation,0.24,RENT,2240,5,17998,1,1
27901,14400,14400,0.12,36,debt_consolidation,0.13,MORTGAGE,10408,9,34354,1,5
80404,7750,7750,0.2,36,credit_card,0.09,MORTGAGE,2000,3,5399,0,5
23537,4200,4200,0.06,36,debt_consolidation,0.08,MORTGAGE,6089.44,7,18861,2,8
22289,35000,34950,0.13,60,home_improvement,0.24,MORTGAGE,7083.33,19,30725,1,10
48048,12800,12800,0.12,36,debt_consolidation,0.22,RENT,4750,16,14291,0,1
83570,8000,8000,0.09,36,debt_consolidation,0.27,MORTGAGE,4416.67,15,6701,0,1
39692,25000,23477.53,0.19,60,debt_consolidation,0.15,MORTGAGE,5833.33,8,13785,0,10
23911,5000,5000,0.08,36,credit_card,0.17,MORTGAGE,6706.41,19,43734,1,8
11625,4000,4000,0.11,36,debt_consolidation,0.04,RENT,2666.67,4,3239,0,1
72919,2875,2875,0.18,36,credit_card,0.14,RENT,1084,3,3824,0,n/a
23766,1800,1800,0.16,36,small_business,0.04,RENT,4246.67,2,0,0,9
34802,7200,7200,0.13,36,debt_consolidation,0.15,RENT,5000,4,17268,0,1
68503,6000,6000,0.12,36,credit_card,0.08,RENT,3333.33,6,8442,0,10
44737,15000,14975,0.08,36,car,0.21,RENT,5416.67,14,9756,0,1
62824,10375,10375,0.14,36,debt_consolidation,0.26,RENT,2479.17,6,13411,0,5
97264,25000,25000,0.16,60,debt_consolidation,0.24,OWN,7750,10,20215,5,2
6143,7900,7782.65,0.09,36,credit_card,0.15,MORTGAGE,7583.33,14,3950,0,10
59807,10000,10000,0.15,36,debt_consolidation,0.15,RENT,3750,18,13051,1,5
1888,6000,4450,0.08,36,debt_consolidation,0.08,RENT,5417,10,6047,1,10
99967,7000,7000,0.18,36,debt_consolidation,0.3,RENT,4333.33,16,6922,1,4
6259,5500,5473.88,0.15,36,other,0.2,MORTGAGE,5116.67,11,14103,0,1
73978,7000,7000,0.14,36,debt_consolidation,0.05,RENT,3333.33,4,8889,1,2
65041,12000,11975,0.07,36,major_purchase,0.01,RENT,9666.67,5,4693,0,1
26914,10000,9975,0.07,36,home_improvement,0.28,MORTGAGE,2500,5,1230,2,1
22573,9800,9800,0.15,60,credit_card,0.13,MORTGAGE,2708.33,11,8111,0,3
93394,15000,15000,0.13,36,credit_card,0.3,RENT,4083.33,20,23565,4,10
26312,12000,12000,0.08,36,credit_card,0.05,RENT,3500,16,6015,1,1
17242,19000,18975,0.14,36,credit_card,0.14,RENT,2964.67,9,11219,0,10
43527,10000,10000,0.13,36,small_business,0.19,MORTGAGE,3333.33,9,14247,1,7
8698,14725,14725,0.19,36,major_purchase,0.02,OWN,18333.33,11,82265,2,1
75525,17500,17475,0.14,36,debt_consolidation,0.35,RENT,3750,6,18485,0,1
6712,10000,10000,0.13,36,debt_consolidation,0.11,RENT,7158.33,15,23152,0,6
22982,12000,11998.2,0.1,36,debt_consolidation,0.17,RENT,3916.67,10,7489,0,3
76797,32550,32550,0.07,36,debt_consolidation,0.09,MORTGAGE,9166.67,9,2670,0,10
95522,17475,17450,0.12,36,debt_consolidation,0.15,MORTGAGE,4500,10,12588,0,10
47097,7200,7200,0.08,36,debt_consolidation,0.12,RENT,2333.33,7,6262,1,2
92717,7125,7125,0.08,36,home_improvement,0.08,OWN,2500,5,577,0,1
10176,20500,19861.23,0.15,60,debt_consolidation,0.11,RENT,2500,2,109,0,2
72251,18000,18000,0.2,60,debt_consolidation,0.17,RENT,10583.33,13,55691,0,5
47570,15000,15000,0.18,36,debt_consolidation,0.22,MORTGAGE,5078.75,19,13205,0,10
20885,14000,14000,0.1,60,debt_consolidation,0.09,RENT,5833.33,4,961,0,5
3768,4800,4750,0.12,36,wedding,0.09,RENT,6250,10,21069,0,1
85464,8000,8000,0.14,36,vacation,0.04,RENT,6250,8,14607,0,1
45728,35000,34900,0.18,60,debt_consolidation,0.21,MORTGAGE,5666.67,8,22290,0,10
6326,3600,3600,0.08,36,major_purchase,0.01,MORTGAGE,5666.67,6,2907,0,10
14469,20000,19950,0.11,36,debt_consolidation,0.09,RENT,7500,11,8848,0,10
58576,20000,20000,0.22,60,debt_consolidation,0.24,RENT,3666.67,9,9194,1,1
42148,10000,9950,0.14,36,debt_consolidation,0.13,RENT,7166.67,11,10309,1,1
38373,10000,10000,0.1,36,credit_card,0.15,RENT,5000,8,16908,0,10
11626,4500,4500,0.08,36,moving,0.14,MORTGAGE,3000,10,387,0,1
42374,8000,8000,0.08,36,credit_card,0.24,MORTGAGE,7083.33,17,15497,1,1
54073,7425,7425,0.1,36,debt_consolidation,0.07,MORTGAGE,2500,6,5045,1,4
97524,12000,12000,0.06,36,debt_consolidation,0.19,MORTGAGE,13000,22,20197,0,5
43444,9000,9000,0.15,36,debt_consolidation,0.24,RENT,4500,10,8533,1,10
80167,28000,28000,0.16,36,credit_card,0.2,MORTGAGE,7083.33,12,38194,1,10
47926,15575,15550,0.14,36,major_purchase,0.18,MORTGAGE,6250,18,5591,2,1
85685,10500,10500,0.12,36,debt_consolidation,0.11,RENT,6666.67,16,7738,1,7
102645,8500,6727.42,0.17,36,debt_consolidation,0.15,RENT,5000,9,0,9,10
95322,3600,3600,0.2,36,moving,0.11,RENT,7000,7,6263,4,6
19133,12000,12000,0.07,36,small_business,0.27,RENT,6250,7,59089,0,2
6466,24250,24144.61,0.12,36,major_purchase,0.05,RENT,12000,10,2097,1,1
35596,20000,20000,0.13,36,debt_consolidation,0.16,RENT,6166.67,6,22739,2,1
62011,14000,14000,0.12,36,house,0.08,RENT,6883.33,7,9715,0,2
34411,10000,10000,0.06,36,major_purchase,0.05,MORTGAGE,13750,12,4357,0,10
39996,8000,8000,0.12,36,debt_consolidation,0.1,RENT,3750,8,16212,2,6
19961,20000,15000,0.18,60,credit_card,0.16,MORTGAGE,5373.33,18,25058,0,3
60353,3500,3500,0.12,36,debt_consolidation,0.11,MORTGAGE,4333.33,9,9971,0,10
34538,30000,29975,0.21,60,debt_consolidation,0.16,MORTGAGE,17917,14,86385,0,2
91639,12000,12000,0.18,36,debt_consolidation,0.22,RENT,4575.08,13,8048,2,1
41828,12250,12250,0.19,60,debt_consolidation,0.23,MORTGAGE,6550,15,22493,0,3
10721,9000,9000,0.08,60,other,0.08,MORTGAGE,4750,14,5348,0,10
66064,31825,31825,0.14,60,major_purchase,0.04,MORTGAGE,6666.67,4,10864,0,4
36798,24000,23975,0.19,60,debt_consolidation,0.23,MORTGAGE,5416.67,12,13066,0,1
5906,12800,12787.71,0.09,36,debt_consolidation,0,MORTGAGE,2833.33,7,306,0,4
24044,20000,20000,0.14,60,debt_consolidation,0.21,OWN,4167,8,11372,3,9
41244,15000,15000,0.13,36,debt_consolidation,0.14,RENT,3916.67,11,16355,1,7
19585,15000,14950,0.14,36,small_business,0.08,MORTGAGE,6666.67,8,1073,2,5
384,5000,3150,0.14,36,car,0.23,MORTGAGE,6000,17,29877,2,10
74981,14000,14000,0.14,36,house,0.15,RENT,5416.67,6,4211,0,5
54428,21000,21000,0.14,36,other,0.08,RENT,7916.67,6,6524,1,1
19348,5000,5000,0.07,36,debt_consolidation,0.18,OWN,3333.33,8,5806,0,1
82882,5000,5000,0.12,36,credit_card,0.2,MORTGAGE,6250,19,33500,0,10
91562,8000,8000,0.11,36,credit_card,0.06,MORTGAGE,4333.33,5,11822,2,10
75837,10000,10000,0.22,36,debt_consolidation,0.34,MORTGAGE,6200,36,28850,1,3
26195,7000,7000,0.07,36,debt_consolidation,0.14,RENT,5166.67,6,0,1,10
60761,11000,11000,0.06,36,debt_consolidation,0.12,MORTGAGE,5836.67,12,420,0,1
78382,28000,28000,0.2,60,small_business,0.04,RENT,8416.67,11,1327,0,5
9618,24000,21963.64,0.11,36,home_improvement,0.19,MORTGAGE,12500,11,45989,0,10
82216,15000,15000,0.09,36,debt_consolidation,0.14,MORTGAGE,9583.33,10,13427,3,5
87554,24000,23950,0.25,36,debt_consolidation,0.29,MORTGAGE,10737.5,26,34602,2,10
33095,5000,5000,0.16,36,moving,0.14,RENT,8166.67,7,7900,1,10
26087,10000,10000,0.11,36,debt_consolidation,0.1,OWN,8333.33,5,35968,1,10
49619,16000,16000,0.19,36,debt_consolidation,0.24,RENT,5653.67,12,16223,0,5
2164,10000,6301.07,0.14,36,debt_consolidation,0.17,OTHER,4583,16,18707,1,3
94183,8000,8000,0.18,36,debt_consolidation,0.23,OWN,5000,17,18248,1,10
39492,10000,10000,0.12,36,other,0.09,RENT,2750,6,6621,0,3
15510,5000,5000,0.06,36,major_purchase,0.16,OWN,5416.67,11,4979,0,10
45453,20000,19975,0.23,60,credit_card,0.24,MORTGAGE,5666.67,15,18451,0,7
103374,3700,3600,0.08,36,other,0.1,MORTGAGE,4985,6,11586,4,n/a
68176,15000,15000,0.18,36,debt_consolidation,0.22,RENT,3500,11,9868,0,7
18049,9700,9700,0.14,36,debt_consolidation,0.1,RENT,7333.33,9,14723,0,3
70427,8450,8450,0.18,36,small_business,0.22,OWN,2083.33,14,7352,2,3
80246,25000,25000,0.2,60,debt_consolidation,0.09,RENT,5833.33,7,14953,0,9
34730,25000,24950,0.13,60,debt_consolidation,0.2,OWN,4166.67,4,17849,0,3
65776,15000,15000,0.18,36,debt_consolidation,0.18,MORTGAGE,6000,16,14513,2,10
73194,14575,14575,0.19,36,debt_consolidation,0.24,RENT,3833.33,13,13753,0,10
86479,14775,14775,0.21,60,debt_consolidation,0.28,MORTGAGE,4473.33,10,33869,3,10
12976,2000,2000,0.11,36,major_purchase,0.02,RENT,2500,4,67,0,2
62891,2575,2575,0.1,36,debt_consolidation,0.28,RENT,4166.67,12,18499,0,2
63768,4200,4200,0.14,60,car,0.14,RENT,3850,4,5718,0,2
6711,8000,8000,0.21,36,small_business,0.08,RENT,2500,5,7327,2,1
24353,9500,9500,0.15,60,debt_consolidation,0.12,RENT,3000,4,14227,1,3
9115,16750,16445.93,0.1,36,credit_card,0.1,MORTGAGE,3338,10,18696,1,5
83807,12300,12300,0.13,36,debt_consolidation,0.08,OWN,3083.33,6,6162,0,9
89837,4000,4000,0.17,36,debt_consolidation,0.16,MORTGAGE,3750,7,13284,1,4
11723,20000,20000,0.18,60,debt_consolidation,0.16,MORTGAGE,5833,5,16140,1,10
22659,12000,12000,0.13,60,credit_card,0.1,MORTGAGE,9750,9,17259,0,8
69872,4375,4375,0.14,36,debt_consolidation,0.12,RENT,3333.33,10,2440,2,1
9163,3000,3000,0.15,36,other,0.2,RENT,4073,8,6941,2,5
59011,13000,13000,0.07,36,car,0.06,MORTGAGE,11666.67,16,11451,1,7
92954,16200,16200,0.09,36,debt_consolidation,0.23,MORTGAGE,4666.67,8,15503,0,7
90560,11400,11375,0.09,36,debt_consolidation,0.14,MORTGAGE,5641.67,9,11092,1,10
79820,25875,25875,0.18,60,debt_consolidation,0.14,MORTGAGE,6000,8,12316,2,10
13767,15000,15000,0.19,60,debt_consolidation,0.17,RENT,5250,7,8615,1,2
79164,20950,20950,0.23,60,debt_consolidation,0.13,RENT,10416.67,14,12460,3,n/a
26867,14000,12800,0.15,60,other,0.08,RENT,6166.67,5,2697,2,1
3508,2000,2000,0.16,36,medical,0.03,RENT,2000,8,0,0,1
52759,25000,25000,0.08,36,debt_consolidation,0.02,RENT,7500,4,4329,0,4
72356,28200,28150,0.1,60,home_improvement,0.1,MORTGAGE,5900,13,20670,0,10
42253,20000,19925,0.19,60,small_business,0.15,MORTGAGE,6250,5,3105,1,10
98954,24000,24000,0.16,36,debt_consolidation,0.29,MORTGAGE,5577.26,10,13393,1,2
98510,21850,21850,0.17,60,debt_consolidation,0.22,OWN,4166.67,14,20971,0,4
5821,20000,19850,0.13,36,debt_consolidation,0.09,RENT,5458.33,7,15389,0,2
8692,16000,15875,0.14,36,debt_consolidation,0.13,RENT,6750,12,6799,2,7
94839,10000,10000,0.11,36,credit_card,0.2,RENT,3916.67,9,6395,1,2
68406,20000,20000,0.14,36,credit_card,0.09,MORTGAGE,19583.33,12,31277,1,7
86117,1000,1000,0.08,36,home_improvement,0.17,MORTGAGE,3333.33,8,3186,1,3
14044,3500,3500,0.11,36,home_improvement,0.14,MORTGAGE,9166.67,12,34944,2,10
43056,15000,15000,0.08,36,credit_card,0.22,RENT,2666.67,15,11105,0,1
45519,19000,19000,0.14,36,debt_consolidation,0.15,RENT,3544.67,21,9503,0,1
45424,12000,11950,0.06,36,home_improvement,0.1,OWN,3100,7,11076,0,n/a
92038,22750,22750,0.22,60,home_improvement,0.29,OWN,4333.33,15,11567,1,1
21716,9800,9747.5,0.07,36,credit_card,0.09,RENT,2333.33,8,11459,0,5
19492,3500,3500,0.07,36,other,0.16,MORTGAGE,6333,12,41602,0,10
22132,20000,17724.9,0.11,60,moving,0.03,MORTGAGE,6125,5,17797,0,2
84265,20000,20000,0.23,60,debt_consolidation,0.07,RENT,6750,6,16104,1,7
80231,19000,19000,0.08,36,debt_consolidation,0.1,MORTGAGE,5166.67,18,43617,2,10
49533,17300,17250,0.22,60,wedding,0.04,MORTGAGE,5500,11,2306,3,4
102514,7000,711.54,0.15,36,major_purchase,0.19,MORTGAGE,3833,13,12634,0,2
78618,7200,7200,0.19,36,debt_consolidation,0.16,RENT,8333.33,8,28916,0,10
86953,10000,10000,0.14,36,major_purchase,0.1,RENT,4583.33,6,3859,0,1
80129,4000,3925,0.14,36,credit_card,0.12,MORTGAGE,8583.33,9,36943,1,10
85216,17500,17500,0.09,36,debt_consolidation,0.11,MORTGAGE,25000,9,34545,0,6
38247,20000,20000,0.12,36,credit_card,0.1,MORTGAGE,5416.67,12,18267,1,4
91245,16200,16200,0.16,60,debt_consolidation,0.08,MORTGAGE,4833.33,12,12313,2,10
53041,10000,10000,0.06,36,small_business,0.13,RENT,5000,8,3952,0,2
63051,27000,27000,0.07,36,debt_consolidation,0.12,MORTGAGE,9250,12,4211,0,5
14446,4500,4475,0.08,36,small_business,0.2,MORTGAGE,7075.5,15,68618,2,10
68628,1000,15875,0.14,36,small_business,0.17,MORTGAGE,3416.67,11,15891,0,2
98758,15000,15000,0.1,36,credit_card,0.28,MORTGAGE,6666.67,15,14880,0,10
13070,25000,24950,0.11,36,debt_consolidation,0.2,MORTGAGE,7083.33,10,25429,0,6
45836,7000,7000,0.17,36,other,0.18,OWN,2464.37,9,7089,0,3
52330,15000,15000,0.2,36,wedding,0.18,RENT,8000,6,45976,1,2
48243,17000,17000,0.16,36,debt_consolidation,0.17,RENT,3833.33,6,15484,1,6
63256,19075,19075,0.19,36,debt_consolidation,0.15,RENT,5166.67,17,13749,3,10
42124,10000,10000,0.12,36,debt_consolidation,0.08,RENT,4500,8,8404,1,3
78043,8475,8475,0.08,36,debt_consolidation,0.16,RENT,3983.33,9,6882,0,n/a
925,6400,6350,0.1,36,debt_consolidation,0.08,MORTGAGE,5166.67,5,5815,2,10
74047,30000,30000,0.23,60,other,0.12,MORTGAGE,7083.33,16,17969,1,10
49957,24000,23975,0.15,36,debt_consolidation,0.15,MORTGAGE,6666.67,13,17521,0,5
23735,30000,29950,0.17,60,debt_consolidation,0.19,MORTGAGE,9250,15,45880,1,8
65882,16000,16000,0.14,60,home_improvement,0.22,OWN,8903.25,18,18898,1,10
55610,10000,10000,0.14,36,debt_consolidation,0.05,MORTGAGE,2166.67,4,4544,0,10
38576,6000,6000,0.12,36,major_purchase,0.17,RENT,3500,8,1275,0,5
